,Degradation0.0,Degradation0.1,Degradation0.2,Degradation0.3,Degradation0.4,Degradation0.5,Degradation0.6,Degradation0.7,Degradation0.8,Degradation0.9,Degradation1.0
0,0.8076591773960654,0.9228664382374595,1.182875959622694,1.38182444112661,1.6595343314990074,2.1738920441303273,2.9902935872475713,3.0050351382485787,3.457566821727024,3.570648359849248,4.102755677702047
1,0.5116503680338398,0.6950972958360433,0.8671478908527074,1.1533887109187042,1.5750846048048395,1.8775373447957124,2.703873043226581,2.8422876754769604,3.706025124565986,4.951068805941384,4.351416682625739
2,0.21247035946858958,0.467819820269414,1.0933371743215579,1.2794414624607693,1.6138220717120078,2.0481115051043046,2.9512007738665025,3.1325612959825078,3.763213541783454,4.731476561245463,4.438200100482882
3,1.6264628542068669,1.7215031451967868,2.0008976335481052,2.1862483129529022,2.490070292639096,2.9990778264281195,3.894099220394418,3.9467368105568172,4.236457176666993,4.677573318952661,5.04551557202207
4,1.466815616856399,1.5064951822691464,1.6881838671287377,1.768641584647915,1.877168491118897,2.0446142276287196,2.351939109237161,2.7632226873087444,3.1596912465730984,3.6246866570452583,3.500465029608266
5,0.42530313967330846,0.5754088493412538,1.050754772236042,1.1743818236846986,1.4593626497126584,1.8631413742319003,2.7650389704621348,2.836334396160486,3.2378026336565653,3.678559910192736,4.128446034644385
6,0.8789658599633248,0.9291591454457359,1.136898085365484,1.241983273947142,1.6201666596338775,1.8545980281336754,2.3735598304734755,2.7917667762755016,3.3581098189039564,3.6108974657507313,3.968481809266605
7,3.2034549954376628,3.2247400053176447,3.2355002803876474,3.259714784495936,3.265499172125662,3.3302685445387916,3.3028216374721793,3.404357898011057,3.4526489582110864,3.623421330598908,3.625050489183778
8,1.0327237262538773,1.0613790055042502,1.1940475177835346,1.245196086383009,1.6586758757650237,1.8295698214876852,2.3239727093617493,2.5419406874961123,2.396224583478217,2.9751370754255166,3.0236227013425574
9,4.075625427984808,4.208362701994047,4.264956893377222,4.515799735978502,4.859401685355825,5.1085663434397715,5.750306328791148,5.987964930784759,6.228098636220583,6.877434020348666,6.594615803003892
10,0.37655727518839327,0.6323188897526271,1.0307093104138467,1.3770043035731763,2.0589063470804274,2.59375044317705,3.6862639205665153,3.795897350252016,4.607938718545698,5.368828460669772,5.19338728039822
11,0.4264810131077737,0.4952679618554323,0.7851603225218863,0.8330415989323064,1.2637989664150298,1.3788769666195242,2.226018460284966,2.3845474832105698,2.9348820280214922,3.2158186787037115,3.476878747291192
12,0.02591323030705867,0.14472978166918918,0.7447286215448371,0.6224251395576342,0.9475109955780785,0.7921860621230457,1.389097044634031,1.8198605582493073,2.0176455450763715,2.3816656838306147,2.286055287411281
13,1.9658717915301795,1.997520689570273,2.208776408094503,2.192081611769467,2.3487596343974606,2.4500227076741155,2.6613805692275743,3.102963252215794,3.211194407841176,3.3310508944953763,3.352164083707656
14,2.514851704682584,2.536499493310245,2.7320812578867777,2.706967552570285,2.8343087155921456,2.899012665529737,3.113167560817895,3.5798103971861424,3.6980288159626458,3.6714842826347693,3.650839526714097
15,1.5651227975804927,1.6783490388400344,2.073723637106121,2.0248810074727435,2.490585820080869,2.308589826768326,3.0920381009599596,3.312727592084077,3.2878974587200793,4.057545523787729,3.8128978504194295
16,2.7450807792805727,2.8840234784498664,2.980689916327701,3.1902827092423447,3.5552611159275407,3.950887296786503,4.369053482576494,4.581607584079164,4.930747947757543,4.94016038693193,5.464442250874553
17,1.4037540523634844,1.4708279513669502,1.5884058051643244,1.6729247052039693,2.0043814848869697,2.2751307054804215,2.6281801475714706,2.8947822337262186,3.399155235085908,3.9868155934966354,3.902615439029539
18,0.24771597448346375,0.3407373942033497,0.5334124414679153,0.6575979788054827,1.0504938265639328,1.2664354033982812,1.6013111987255575,1.7004413903026534,1.9309170526158657,2.220389300734711,2.50204503305586
19,3.048791072398328,3.0871730313032058,3.2565374099575535,3.3207760929265397,3.404076750069193,3.4612032918051967,3.601834828918578,3.9155595032669765,4.021959430231722,4.2710316840408495,4.227946991677285
20,0.5389226827119187,0.7842625279294443,1.046679521639491,1.3814340926901223,1.8723131673293947,2.4061069052360673,2.6495231830260546,3.0847681860179446,3.4351129944625938,4.6197302289308455,3.8574714381137793
21,4.004952984716151,4.155762184069076,4.4940173758254485,4.583380956989554,4.77779069047155,5.021509353923171,5.351293370548868,5.603988562359705,5.806122197674903,5.988602868289413,5.434509449294396
22,1.0909831889198174,1.2207240491201652,1.4217953240217345,1.467908918347561,1.5982930127781743,1.7794253977310555,1.8530243702453404,2.189506726522366,2.400169939517311,2.492859692220659,2.774617656667775
23,1.8841454537038256,2.075991034362966,2.3352357966805197,2.3887254343935966,2.5737533775304198,2.8365669653922545,3.02676534131301,3.32982797625116,3.6675996173159002,3.819083276953397,3.8154807941107864
24,0.7117983517532647,0.9724201730153682,1.1320687412030463,1.5063703629252228,1.9035997541919336,1.8316805144967485,2.211660989955862,2.473349314179071,2.834926440359881,3.135498063749092,3.427207500317701
25,3.820842209505265,3.890404954194432,3.998864013852297,4.070482194292918,4.2968336221057015,4.390502354706744,4.451144842341232,4.679771482553715,4.870426115148497,5.04005375826706,4.733200938379709
