2.256708860771595437e-01
1.429620253184236134e-01
5.936708861013122868e-02
4.544556962048410531e-01
4.098481012669026313e-01
1.188354430399051476e-01
2.455949367103505976e-01
8.950886075946338227e-01
2.885569620271178914e-01
1.138784810127472236e+00
1.052151898741652547e-01
1.191645569634720569e-01
7.240506330034782341e-03
5.492911392414556726e-01
7.026835443043696339e-01
4.373164556979050044e-01
7.670126582296438178e-01
3.922278481025973651e-01
6.921518987491248609e-02
8.518734177218927339e-01
1.505822784831834515e-01
1.119037974684323977e+00
3.048354430380706415e-01
5.264556962035449317e-01
1.988860759496913766e-01
1.067594936708830211e+00
