3.309367100419799979e-01
1.913164566495430541e-01
3.277974699968757566e-01
5.409873428978444476e-01
9.901265904111880567e-02
1.221518998651576204e-01
1.357974688721016177e-01
1.300531645741329401e+00
1.189443039005897873e+00
4.724050691453942491e-02
1.302278487188574252e-01
5.022531657695941121e-01
8.587341883200347303e-02
2.735696216024328109e-01
2.547848109740638578e-01
8.993924058382578579e-01
3.865822964487525965e-02
1.083088607808686099e+00
2.690886092248532813e-01
7.766835448475586379e-01
2.502531655799471455e-01
1.818829339522095800e+00
3.950886081628931512e-01
3.731645714977084582e-02
