8.923755019000703115e-01
2.527898924050633322e-01
3.222844613940935576e-01
2.055843246850011519e-01
1.719061874052027594e+00
2.385919798103403267e+00
1.843372889241261303e+00
1.159390488609250314e+00
2.044970563298597610e-01
8.725328544972560385e-02
2.282176275950228206e+00
4.136150031659283632e-01
3.549025120292493285e-01
5.046737279185316977e-02
8.954560955722101756e-01
7.572824088625415007e-01
1.054197275318230487e+00
3.927756930408505265e-01
3.780069645590570238e-01
5.522417183544750863e+00
5.777019189920232778e-01
1.525709318357621358e+00
2.491656645630394018e-01
7.270201063321752866e-01
