,Obj Value,Regup Value,RegUpDispatch Value,Regdown Value,RegdownDispatch Value,Cost of Charging,Cost of RD,Degradation Cost,Objective Recalc
0,52.497765679778524,49.92109992785004,0.06082523369788679,2.351110400893085e-11,4.093179010473774e-13,1.5325989237046893,1.545505959329575e-11,11.665848357490427,36.783477880361275
1,49.20839637723738,42.443180868251986,0.18207294468229945,2.1679957872976967e-11,4.1242182822915793e-13,10.317739537498378,1.470316415712714e-11,14.891499852631451,17.416014422811845
2,48.22969377495849,35.838072999316765,0.2253149150526771,9.749544326347047e-09,2.0713614583677302e-10,15.478601753857943,5.969522717766379e-09,15.75621861335659,4.828567551142067
3,18.596351525091954,31.118433110616046,0.09535195133477545,1.029354980928659e-09,2.2441752189606607e-11,20.444104836375526,1.0855966960507002e-09,17.255466896227702,-6.485786670686204
4,25.144931577276004,29.391433123208827,0.16577188807096027,4.759882997923305e-09,8.067903900794241e-11,26.052037839826937,3.1595525405912485e-09,18.79679884015511,-15.29163166702125
5,31.550471176221876,29.709459075982764,0.2700876061139482,5.884329274281744e-10,2.5883572150626153e-12,27.6735620921372,3.6569380278238477e-10,19.514452350088693,-17.208467759903854
6,10.52458911110517,35.750138546409566,0.3255993699427192,1.585779918429786e-08,4.6355115614870323e-10,29.59691267179118,1.3159148178329211e-08,20.254962649019614,-13.776137401296303
7,23.609638912668014,41.2161998990053,0.19636322463242878,2.7238582794755135e-08,1.1274040117487677e-09,29.393962879129614,1.975336661864107e-08,19.90559093857011,-7.886990685449378
8,14.954894211623028,41.499680263959924,0.08118187421713254,7.030256804169423e-10,2.423171769512927e-13,30.14037437338805,4.26491329894292e-10,19.95516600643306,-8.51467824136728
9,27.57139773233863,30.907949908908904,0.2494181003076765,6.771417323413132e-11,3.0972180369845535e-12,31.189596592723312,2.9038304370020126e-11,20.60409314509576,-20.63632172856072
10,4.2226585014423845,28.909544299190358,0.13354493128581021,8.810803040501222e-13,9.067431274204895e-15,30.668870507588935,3.156997653042978e-13,20.133270499617414,-21.759051776729603
11,10.142028510682358,31.132495921682576,0.11534632797123337,3.320209997141255e-09,1.6512955958670457e-11,31.93615412748963,1.4543483830073597e-09,20.852589895191223,-21.540901771144668
12,24.61704332967355,32.94134027827844,0.15562771004204834,0.8116839480675678,4.361353888757268e-12,31.51842516963407,3.147847088072442e-10,20.566930199425848,-18.176703432982286
13,48.88385104493535,36.428792661766494,0.48153067450893755,0.9682399951383193,1.185472243557494e-09,31.822784816991973,4.529479006745177e-09,20.735156769880124,-14.679378258802355
14,32.620545677896985,31.99761592607685,0.12216047115234531,1.7443986706969507e-08,9.120763089420597e-11,31.2267189058693,9.957553314767494e-09,20.343019199760402,-19.44996170082287
15,31.76582725944337,46.58538676041409,0.2747751501992029,1.0931132715844143e-08,3.2262140646778854e-10,32.23316141239252,8.564571417853506e-09,20.95268965143267,-6.325689150522715
16,24.97629800979786,50.66200199242225,0.32775268836423144,2.95188643604409e-10,2.4188401148740486e-12,32.969056549593056,2.077927517542787e-10,21.453891722639998,-3.4331935913567655
17,37.250110360561884,62.89397026110895,0.29054644146103287,1.8752396461056297e-08,2.3569179578130835e-10,32.29808715543068,8.757523578757435e-09,20.98701304709609,9.899416510273774
18,52.27451267430166,77.03020665540207,0.17130145289814133,0.20215983245527294,0.17520518700615365,32.75354259579524,0.187354993574376,21.389245673718182,23.248729864673845
19,85.35691771366622,91.0626990524449,0.4101641090739785,1.5493678740806106e-12,2.9237615216667385e-14,33.6190466690271,7.425510909988477e-13,21.866611009180204,35.9872054833124
20,64.76804896636081,96.82373569294896,0.21811071821733688,0.04688641082419842,0.03566642510882212,33.65335829752999,0.06261204991212559,21.897885744950667,41.51054315470654
21,99.10754327744178,109.26958450537695,0.09985798670269633,7.506631672354644e-12,3.062706892022483e-13,33.65945009206385,3.865269288959115e-12,21.86368303377188,53.84630936624788
22,144.55380821792662,123.99316493565064,0.4082710791616358,0.9543296004904281,1.9041867211437757e-11,34.68363903976607,3.3042350661217944e-10,22.44506508999726,68.22706148522799
23,267.4917584945913,200.9996195534688,0.24029402617563295,2.147241600265542,2.5589939990030593e-11,43.469684545917886,2.8478779818105447e-10,25.30738611196648,134.6100845217664
24,249.77136447992893,280.90427656082386,0.005818255667087545,5.564028141308306e-09,9.699686054942388e-10,27.29867554196316,4.0282639191023e-09,20.17189002548398,233.43952925154952
25,101.24001789690554,136.81773350660544,0.058506806958205274,2.079954568580965e-09,2.94376121216665e-10,34.21319302498492,1.7966893990193372e-09,22.28655641044,80.37649087871635
26,81.10303993695834,112.81975871520885,0.08046449519720625,1.793094878813963e-09,1.5161028174801884e-10,34.08741181940213,1.6652935666660501e-09,22.084368380113332,56.728443011170015
27,71.23634129438219,85.11712620318592,0.2086656617130109,0.7700000019423511,8.854760950418478e-10,33.793185731870835,5.9963685201606245e-09,21.8787008904912,30.423905239368356
28,38.88118917578562,70.78014187412933,0.10286285819979661,5.323182928917423e-09,2.8469982451227415e-10,32.85554605237038,5.2449893608009546e-09,21.303934377097544,16.7235243032241
29,58.63273219173341,70.86644290802691,0.19230836336386722,7.885008516594829e-10,3.6957956231642544e-11,32.89253224867042,6.928994222018839e-10,21.263395260393555,16.902823762459366
