1.741752866580546621e+00
3.106926936693200414e+00
9.798538024502572163e-01
5.075613723543480837e+00
2.811627160593435537e+00
4.529187495192573465e+00
8.605223949197336353e+00
1.166341043854589543e+01
1.590908243062253202e+00
4.384189113993198106e+01
1.179602141864851683e+00
7.552722049404070326e+00
1.733802739227307654e+01
6.469167774554475336e+00
3.165618788478459233e+00
1.935220715172103212e+01
8.751533850442263507e-01
1.072387593988147003e+01
3.167012888043289287e+00
1.313980019305451830e+00
5.518550802046514825e+00
9.388222355277484610e+00
