7.600000000000000000e+01
1.080000000000000000e+02
8.800000000000000000e+01
3.300000000000000000e+01
7.800000000000000000e+01
3.000000000000000000e+00
2.000000000000000000e+00
8.500000000000000000e+01
2.000000000000000000e+00
4.200000000000000000e+01
7.000000000000000000e+00
1.600000000000000000e+01
5.100000000000000000e+01
2.300000000000000000e+01
2.000000000000000000e+00
2.400000000000000000e+01
8.600000000000000000e+01
2.000000000000000000e+00
2.000000000000000000e+00
2.500000000000000000e+01
1.200000000000000000e+01
