INTERVALSTARTTIME_GMT,INTERVALENDTIME_GMT,OPR_DT,OPR_HR,OPR_INTERVAL,OPR_TYPE,ANC_TYPE,ANC_REGION,MARKET_RUN_ID,XML_DATA_ITEM,MW,GROUP
2019-07-07T11:00:00-00:00,2019-07-07T12:00:00-00:00,7/7/2019,5,0,Hourly,RU,AS_CAISO_EXP,DAM,RU_CLR_PRC,9.01,7
2019-07-07T21:00:00-00:00,2019-07-07T22:00:00-00:00,7/7/2019,15,0,Hourly,RU,AS_CAISO_EXP,DAM,RU_CLR_PRC,19.30424,7
2019-07-07T23:00:00-00:00,2019-07-08T00:00:00-00:00,7/7/2019,17,0,Hourly,RU,AS_CAISO_EXP,DAM,RU_CLR_PRC,16.01,7
2019-07-08T01:00:00-00:00,2019-07-08T02:00:00-00:00,7/7/2019,19,0,Hourly,RU,AS_CAISO_EXP,DAM,RU_CLR_PRC,11.55313,7
2019-07-07T14:00:00-00:00,2019-07-07T15:00:00-00:00,7/7/2019,8,0,Hourly,RU,AS_CAISO_EXP,DAM,RU_CLR_PRC,7.74,7
2019-07-07T19:00:00-00:00,2019-07-07T20:00:00-00:00,7/7/2019,13,0,Hourly,RU,AS_CAISO_EXP,DAM,RU_CLR_PRC,11.04,7
2019-07-07T20:00:00-00:00,2019-07-07T21:00:00-00:00,7/7/2019,14,0,Hourly,RU,AS_CAISO_EXP,DAM,RU_CLR_PRC,7.74,7
2019-07-08T05:00:00-00:00,2019-07-08T06:00:00-00:00,7/7/2019,23,0,Hourly,RU,AS_CAISO_EXP,DAM,RU_CLR_PRC,10.01,7
2019-07-07T08:00:00-00:00,2019-07-07T09:00:00-00:00,7/7/2019,2,0,Hourly,RU,AS_CAISO_EXP,DAM,RU_CLR_PRC,9.01,7
2019-07-07T17:00:00-00:00,2019-07-07T18:00:00-00:00,7/7/2019,11,0,Hourly,RU,AS_CAISO_EXP,DAM,RU_CLR_PRC,7.74,7
2019-07-07T13:00:00-00:00,2019-07-07T14:00:00-00:00,7/7/2019,7,0,Hourly,RU,AS_CAISO_EXP,DAM,RU_CLR_PRC,16.68587,7
2019-07-08T03:00:00-00:00,2019-07-08T04:00:00-00:00,7/7/2019,21,0,Hourly,RU,AS_CAISO_EXP,DAM,RU_CLR_PRC,15.96,7
2019-07-07T15:00:00-00:00,2019-07-07T16:00:00-00:00,7/7/2019,9,0,Hourly,RU,AS_CAISO_EXP,DAM,RU_CLR_PRC,7.74,7
2019-07-08T07:00:00-00:00,2019-07-08T08:00:00-00:00,7/8/2019,1,0,Hourly,RU,AS_CAISO_EXP,DAM,RU_CLR_PRC,9.79,8
2019-07-09T05:00:00-00:00,2019-07-09T06:00:00-00:00,7/8/2019,23,0,Hourly,RU,AS_CAISO_EXP,DAM,RU_CLR_PRC,7.81284,8
2019-07-08T22:00:00-00:00,2019-07-08T23:00:00-00:00,7/8/2019,16,0,Hourly,RU,AS_CAISO_EXP,DAM,RU_CLR_PRC,12.81336,8
2019-07-08T14:00:00-00:00,2019-07-08T15:00:00-00:00,7/8/2019,8,0,Hourly,RU,AS_CAISO_EXP,DAM,RU_CLR_PRC,14.51095,8
2019-07-08T11:00:00-00:00,2019-07-08T12:00:00-00:00,7/8/2019,5,0,Hourly,RU,AS_CAISO_EXP,DAM,RU_CLR_PRC,8.52,8
2019-07-08T09:00:00-00:00,2019-07-08T10:00:00-00:00,7/8/2019,3,0,Hourly,RU,AS_CAISO_EXP,DAM,RU_CLR_PRC,7.71422,8
2019-07-09T00:00:00-00:00,2019-07-09T01:00:00-00:00,7/8/2019,18,0,Hourly,RU,AS_CAISO_EXP,DAM,RU_CLR_PRC,15.01,8
2019-07-08T23:00:00-00:00,2019-07-09T00:00:00-00:00,7/8/2019,17,0,Hourly,RU,AS_CAISO_EXP,DAM,RU_CLR_PRC,9.79,8
2019-07-08T10:00:00-00:00,2019-07-08T11:00:00-00:00,7/8/2019,4,0,Hourly,RU,AS_CAISO_EXP,DAM,RU_CLR_PRC,13.58116,8
2019-07-08T12:00:00-00:00,2019-07-08T13:00:00-00:00,7/8/2019,6,0,Hourly,RU,AS_CAISO_EXP,DAM,RU_CLR_PRC,8.54294,8
2019-07-08T15:00:00-00:00,2019-07-08T16:00:00-00:00,7/8/2019,9,0,Hourly,RU,AS_CAISO_EXP,DAM,RU_CLR_PRC,19.04357,8
2019-07-08T18:00:00-00:00,2019-07-08T19:00:00-00:00,7/8/2019,12,0,Hourly,RU,AS_CAISO_EXP,DAM,RU_CLR_PRC,11.04,8
2019-07-08T19:00:00-00:00,2019-07-08T20:00:00-00:00,7/8/2019,13,0,Hourly,RU,AS_CAISO_EXP,DAM,RU_CLR_PRC,21.31916,8
2019-07-08T08:00:00-00:00,2019-07-08T09:00:00-00:00,7/8/2019,2,0,Hourly,RU,AS_CAISO_EXP,DAM,RU_CLR_PRC,8.89743,8
2019-07-09T06:00:00-00:00,2019-07-09T07:00:00-00:00,7/8/2019,24,0,Hourly,RU,AS_CAISO_EXP,DAM,RU_CLR_PRC,10.37329,8
2019-07-09T02:00:00-00:00,2019-07-09T03:00:00-00:00,7/8/2019,20,0,Hourly,RU,AS_CAISO_EXP,DAM,RU_CLR_PRC,18.5226,8
2019-07-09T03:00:00-00:00,2019-07-09T04:00:00-00:00,7/8/2019,21,0,Hourly,RU,AS_CAISO_EXP,DAM,RU_CLR_PRC,15.01,8
2019-07-08T13:00:00-00:00,2019-07-08T14:00:00-00:00,7/8/2019,7,0,Hourly,RU,AS_CAISO_EXP,DAM,RU_CLR_PRC,11.59328,8
2019-07-08T16:00:00-00:00,2019-07-08T17:00:00-00:00,7/8/2019,10,0,Hourly,RU,AS_CAISO_EXP,DAM,RU_CLR_PRC,15,8
2019-07-08T17:00:00-00:00,2019-07-08T18:00:00-00:00,7/8/2019,11,0,Hourly,RU,AS_CAISO_EXP,DAM,RU_CLR_PRC,20.30735,8
2019-07-08T20:00:00-00:00,2019-07-08T21:00:00-00:00,7/8/2019,14,0,Hourly,RU,AS_CAISO_EXP,DAM,RU_CLR_PRC,9.58734,8
2019-07-09T01:00:00-00:00,2019-07-09T02:00:00-00:00,7/8/2019,19,0,Hourly,RU,AS_CAISO_EXP,DAM,RU_CLR_PRC,12.81528,8
2019-07-09T04:00:00-00:00,2019-07-09T05:00:00-00:00,7/8/2019,22,0,Hourly,RU,AS_CAISO_EXP,DAM,RU_CLR_PRC,12.01,8
2019-07-08T21:00:00-00:00,2019-07-08T22:00:00-00:00,7/8/2019,15,0,Hourly,RU,AS_CAISO_EXP,DAM,RU_CLR_PRC,19.30557,8
2019-07-09T09:00:00-00:00,2019-07-09T10:00:00-00:00,7/9/2019,3,0,Hourly,RU,AS_CAISO_EXP,DAM,RU_CLR_PRC,2.97933,9
2019-07-10T00:00:00-00:00,2019-07-10T01:00:00-00:00,7/9/2019,18,0,Hourly,RU,AS_CAISO_EXP,DAM,RU_CLR_PRC,7.03316,9
2019-07-10T06:00:00-00:00,2019-07-10T07:00:00-00:00,7/9/2019,24,0,Hourly,RU,AS_CAISO_EXP,DAM,RU_CLR_PRC,5,9
2019-07-09T10:00:00-00:00,2019-07-09T11:00:00-00:00,7/9/2019,4,0,Hourly,RU,AS_CAISO_EXP,DAM,RU_CLR_PRC,3.01,9
2019-07-09T08:00:00-00:00,2019-07-09T09:00:00-00:00,7/9/2019,2,0,Hourly,RU,AS_CAISO_EXP,DAM,RU_CLR_PRC,3.80759,9
2019-07-09T21:00:00-00:00,2019-07-09T22:00:00-00:00,7/9/2019,15,0,Hourly,RU,AS_CAISO_EXP,DAM,RU_CLR_PRC,8.01,9
2019-07-10T03:00:00-00:00,2019-07-10T04:00:00-00:00,7/9/2019,21,0,Hourly,RU,AS_CAISO_EXP,DAM,RU_CLR_PRC,12.67469,9
2019-07-10T05:00:00-00:00,2019-07-10T06:00:00-00:00,7/9/2019,23,0,Hourly,RU,AS_CAISO_EXP,DAM,RU_CLR_PRC,3.55789,9
2019-07-09T07:00:00-00:00,2019-07-09T08:00:00-00:00,7/9/2019,1,0,Hourly,RU,AS_CAISO_EXP,DAM,RU_CLR_PRC,3.01,9
2019-07-09T12:00:00-00:00,2019-07-09T13:00:00-00:00,7/9/2019,6,0,Hourly,RU,AS_CAISO_EXP,DAM,RU_CLR_PRC,3.01,9
2019-07-09T16:00:00-00:00,2019-07-09T17:00:00-00:00,7/9/2019,10,0,Hourly,RU,AS_CAISO_EXP,DAM,RU_CLR_PRC,2.97,9
2019-07-09T18:00:00-00:00,2019-07-09T19:00:00-00:00,7/9/2019,12,0,Hourly,RU,AS_CAISO_EXP,DAM,RU_CLR_PRC,2.97,9
2019-07-10T02:00:00-00:00,2019-07-10T03:00:00-00:00,7/9/2019,20,0,Hourly,RU,AS_CAISO_EXP,DAM,RU_CLR_PRC,20.97317,9
2019-07-09T11:00:00-00:00,2019-07-09T12:00:00-00:00,7/9/2019,5,0,Hourly,RU,AS_CAISO_EXP,DAM,RU_CLR_PRC,3.01,9
2019-07-09T14:00:00-00:00,2019-07-09T15:00:00-00:00,7/9/2019,8,0,Hourly,RU,AS_CAISO_EXP,DAM,RU_CLR_PRC,3.01,9
2019-07-09T15:00:00-00:00,2019-07-09T16:00:00-00:00,7/9/2019,9,0,Hourly,RU,AS_CAISO_EXP,DAM,RU_CLR_PRC,3,9
2019-07-09T23:00:00-00:00,2019-07-10T00:00:00-00:00,7/9/2019,17,0,Hourly,RU,AS_CAISO_EXP,DAM,RU_CLR_PRC,9.01,9
2019-07-10T04:00:00-00:00,2019-07-10T05:00:00-00:00,7/9/2019,22,0,Hourly,RU,AS_CAISO_EXP,DAM,RU_CLR_PRC,5.21947,9
2019-07-09T17:00:00-00:00,2019-07-09T18:00:00-00:00,7/9/2019,11,0,Hourly,RU,AS_CAISO_EXP,DAM,RU_CLR_PRC,2.97,9
2019-07-09T20:00:00-00:00,2019-07-09T21:00:00-00:00,7/9/2019,14,0,Hourly,RU,AS_CAISO_EXP,DAM,RU_CLR_PRC,3,9
2019-07-09T22:00:00-00:00,2019-07-09T23:00:00-00:00,7/9/2019,16,0,Hourly,RU,AS_CAISO_EXP,DAM,RU_CLR_PRC,8.01,9
2019-07-10T01:00:00-00:00,2019-07-10T02:00:00-00:00,7/9/2019,19,0,Hourly,RU,AS_CAISO_EXP,DAM,RU_CLR_PRC,5.07328,9
2019-07-09T19:00:00-00:00,2019-07-09T20:00:00-00:00,7/9/2019,13,0,Hourly,RU,AS_CAISO_EXP,DAM,RU_CLR_PRC,3,9
2019-07-09T13:00:00-00:00,2019-07-09T14:00:00-00:00,7/9/2019,7,0,Hourly,RU,AS_CAISO_EXP,DAM,RU_CLR_PRC,3,9
2019-07-10T10:00:00-00:00,2019-07-10T11:00:00-00:00,7/10/2019,4,0,Hourly,RU,AS_CAISO_EXP,DAM,RU_CLR_PRC,1.51,10
2019-07-11T01:00:00-00:00,2019-07-11T02:00:00-00:00,7/10/2019,19,0,Hourly,RU,AS_CAISO_EXP,DAM,RU_CLR_PRC,11.38993,10
2019-07-10T07:00:00-00:00,2019-07-10T08:00:00-00:00,7/10/2019,1,0,Hourly,RU,AS_CAISO_EXP,DAM,RU_CLR_PRC,2.4,10
2019-07-10T08:00:00-00:00,2019-07-10T09:00:00-00:00,7/10/2019,2,0,Hourly,RU,AS_CAISO_EXP,DAM,RU_CLR_PRC,1.47754,10
2019-07-11T02:00:00-00:00,2019-07-11T03:00:00-00:00,7/10/2019,20,0,Hourly,RU,AS_CAISO_EXP,DAM,RU_CLR_PRC,22.07988,10
2019-07-10T14:00:00-00:00,2019-07-10T15:00:00-00:00,7/10/2019,8,0,Hourly,RU,AS_CAISO_EXP,DAM,RU_CLR_PRC,3,10
2019-07-10T19:00:00-00:00,2019-07-10T20:00:00-00:00,7/10/2019,13,0,Hourly,RU,AS_CAISO_EXP,DAM,RU_CLR_PRC,3.01,10
2019-07-10T20:00:00-00:00,2019-07-10T21:00:00-00:00,7/10/2019,14,0,Hourly,RU,AS_CAISO_EXP,DAM,RU_CLR_PRC,3.01,10
2019-07-10T09:00:00-00:00,2019-07-10T10:00:00-00:00,7/10/2019,3,0,Hourly,RU,AS_CAISO_EXP,DAM,RU_CLR_PRC,3,10
2019-07-10T13:00:00-00:00,2019-07-10T14:00:00-00:00,7/10/2019,7,0,Hourly,RU,AS_CAISO_EXP,DAM,RU_CLR_PRC,3.01,10
2019-07-11T04:00:00-00:00,2019-07-11T05:00:00-00:00,7/10/2019,22,0,Hourly,RU,AS_CAISO_EXP,DAM,RU_CLR_PRC,7.7543,10
2019-07-11T05:00:00-00:00,2019-07-11T06:00:00-00:00,7/10/2019,23,0,Hourly,RU,AS_CAISO_EXP,DAM,RU_CLR_PRC,2.54821,10
2019-07-10T15:00:00-00:00,2019-07-10T16:00:00-00:00,7/10/2019,9,0,Hourly,RU,AS_CAISO_EXP,DAM,RU_CLR_PRC,2.98,10
2019-07-10T17:00:00-00:00,2019-07-10T18:00:00-00:00,7/10/2019,11,0,Hourly,RU,AS_CAISO_EXP,DAM,RU_CLR_PRC,5,10
2019-07-11T00:00:00-00:00,2019-07-11T01:00:00-00:00,7/10/2019,18,0,Hourly,RU,AS_CAISO_EXP,DAM,RU_CLR_PRC,4.2561,10
2019-07-10T21:00:00-00:00,2019-07-10T22:00:00-00:00,7/10/2019,15,0,Hourly,RU,AS_CAISO_EXP,DAM,RU_CLR_PRC,4.28016,10
2019-07-11T06:00:00-00:00,2019-07-11T07:00:00-00:00,7/10/2019,24,0,Hourly,RU,AS_CAISO_EXP,DAM,RU_CLR_PRC,4.207,10
2019-07-10T11:00:00-00:00,2019-07-10T12:00:00-00:00,7/10/2019,5,0,Hourly,RU,AS_CAISO_EXP,DAM,RU_CLR_PRC,2.4,10
2019-07-10T12:00:00-00:00,2019-07-10T13:00:00-00:00,7/10/2019,6,0,Hourly,RU,AS_CAISO_EXP,DAM,RU_CLR_PRC,3.01,10
2019-07-10T18:00:00-00:00,2019-07-10T19:00:00-00:00,7/10/2019,12,0,Hourly,RU,AS_CAISO_EXP,DAM,RU_CLR_PRC,2.9775,10
2019-07-10T22:00:00-00:00,2019-07-10T23:00:00-00:00,7/10/2019,16,0,Hourly,RU,AS_CAISO_EXP,DAM,RU_CLR_PRC,4.23076,10
2019-07-10T16:00:00-00:00,2019-07-10T17:00:00-00:00,7/10/2019,10,0,Hourly,RU,AS_CAISO_EXP,DAM,RU_CLR_PRC,5,10
2019-07-10T23:00:00-00:00,2019-07-11T00:00:00-00:00,7/10/2019,17,0,Hourly,RU,AS_CAISO_EXP,DAM,RU_CLR_PRC,3.54163,10
2019-07-11T03:00:00-00:00,2019-07-11T04:00:00-00:00,7/10/2019,21,0,Hourly,RU,AS_CAISO_EXP,DAM,RU_CLR_PRC,13.64117,10
2019-07-11T10:00:00-00:00,2019-07-11T11:00:00-00:00,7/11/2019,4,0,Hourly,RU,AS_CAISO_EXP,DAM,RU_CLR_PRC,5,11
2019-07-12T05:00:00-00:00,2019-07-12T06:00:00-00:00,7/11/2019,23,0,Hourly,RU,AS_CAISO_EXP,DAM,RU_CLR_PRC,8.76274,11
2019-07-11T15:00:00-00:00,2019-07-11T16:00:00-00:00,7/11/2019,9,0,Hourly,RU,AS_CAISO_EXP,DAM,RU_CLR_PRC,5,11
2019-07-11T16:00:00-00:00,2019-07-11T17:00:00-00:00,7/11/2019,10,0,Hourly,RU,AS_CAISO_EXP,DAM,RU_CLR_PRC,5,11
2019-07-11T19:00:00-00:00,2019-07-11T20:00:00-00:00,7/11/2019,13,0,Hourly,RU,AS_CAISO_EXP,DAM,RU_CLR_PRC,7.59977,11
2019-07-12T04:00:00-00:00,2019-07-12T05:00:00-00:00,7/11/2019,22,0,Hourly,RU,AS_CAISO_EXP,DAM,RU_CLR_PRC,11.38512,11
2019-07-11T12:00:00-00:00,2019-07-11T13:00:00-00:00,7/11/2019,6,0,Hourly,RU,AS_CAISO_EXP,DAM,RU_CLR_PRC,9.15,11
2019-07-11T23:00:00-00:00,2019-07-12T00:00:00-00:00,7/11/2019,17,0,Hourly,RU,AS_CAISO_EXP,DAM,RU_CLR_PRC,12.42792,11
2019-07-12T03:00:00-00:00,2019-07-12T04:00:00-00:00,7/11/2019,21,0,Hourly,RU,AS_CAISO_EXP,DAM,RU_CLR_PRC,10.01,11
2019-07-11T09:00:00-00:00,2019-07-11T10:00:00-00:00,7/11/2019,3,0,Hourly,RU,AS_CAISO_EXP,DAM,RU_CLR_PRC,5,11
2019-07-11T14:00:00-00:00,2019-07-11T15:00:00-00:00,7/11/2019,8,0,Hourly,RU,AS_CAISO_EXP,DAM,RU_CLR_PRC,6.21,11
2019-07-12T00:00:00-00:00,2019-07-12T01:00:00-00:00,7/11/2019,18,0,Hourly,RU,AS_CAISO_EXP,DAM,RU_CLR_PRC,12.90721,11
2019-07-12T01:00:00-00:00,2019-07-12T02:00:00-00:00,7/11/2019,19,0,Hourly,RU,AS_CAISO_EXP,DAM,RU_CLR_PRC,13.72453,11
2019-07-12T06:00:00-00:00,2019-07-12T07:00:00-00:00,7/11/2019,24,0,Hourly,RU,AS_CAISO_EXP,DAM,RU_CLR_PRC,11.07194,11
2019-07-12T02:00:00-00:00,2019-07-12T03:00:00-00:00,7/11/2019,20,0,Hourly,RU,AS_CAISO_EXP,DAM,RU_CLR_PRC,21.52753,11
2019-07-11T07:00:00-00:00,2019-07-11T08:00:00-00:00,7/11/2019,1,0,Hourly,RU,AS_CAISO_EXP,DAM,RU_CLR_PRC,7.37957,11
2019-07-11T08:00:00-00:00,2019-07-11T09:00:00-00:00,7/11/2019,2,0,Hourly,RU,AS_CAISO_EXP,DAM,RU_CLR_PRC,6.98114,11
2019-07-11T11:00:00-00:00,2019-07-11T12:00:00-00:00,7/11/2019,5,0,Hourly,RU,AS_CAISO_EXP,DAM,RU_CLR_PRC,5,11
2019-07-11T17:00:00-00:00,2019-07-11T18:00:00-00:00,7/11/2019,11,0,Hourly,RU,AS_CAISO_EXP,DAM,RU_CLR_PRC,5,11
2019-07-11T22:00:00-00:00,2019-07-11T23:00:00-00:00,7/11/2019,16,0,Hourly,RU,AS_CAISO_EXP,DAM,RU_CLR_PRC,13.34591,11
2019-07-11T20:00:00-00:00,2019-07-11T21:00:00-00:00,7/11/2019,14,0,Hourly,RU,AS_CAISO_EXP,DAM,RU_CLR_PRC,5,11
2019-07-11T21:00:00-00:00,2019-07-11T22:00:00-00:00,7/11/2019,15,0,Hourly,RU,AS_CAISO_EXP,DAM,RU_CLR_PRC,7.49,11
2019-07-11T18:00:00-00:00,2019-07-11T19:00:00-00:00,7/11/2019,12,0,Hourly,RU,AS_CAISO_EXP,DAM,RU_CLR_PRC,5,11
2019-07-11T13:00:00-00:00,2019-07-11T14:00:00-00:00,7/11/2019,7,0,Hourly,RU,AS_CAISO_EXP,DAM,RU_CLR_PRC,8.23418,11
2019-07-12T10:00:00-00:00,2019-07-12T11:00:00-00:00,7/12/2019,4,0,Hourly,RU,AS_CAISO_EXP,DAM,RU_CLR_PRC,1.27,12
2019-07-13T06:00:00-00:00,2019-07-13T07:00:00-00:00,7/12/2019,24,0,Hourly,RU,AS_CAISO_EXP,DAM,RU_CLR_PRC,9.24719,12
2019-07-12T15:00:00-00:00,2019-07-12T16:00:00-00:00,7/12/2019,9,0,Hourly,RU,AS_CAISO_EXP,DAM,RU_CLR_PRC,1.58,12
2019-07-12T19:00:00-00:00,2019-07-12T20:00:00-00:00,7/12/2019,13,0,Hourly,RU,AS_CAISO_EXP,DAM,RU_CLR_PRC,7,12
2019-07-12T17:00:00-00:00,2019-07-12T18:00:00-00:00,7/12/2019,11,0,Hourly,RU,AS_CAISO_EXP,DAM,RU_CLR_PRC,0.94712,12
2019-07-12T12:00:00-00:00,2019-07-12T13:00:00-00:00,7/12/2019,6,0,Hourly,RU,AS_CAISO_EXP,DAM,RU_CLR_PRC,5.79685,12
2019-07-13T02:00:00-00:00,2019-07-13T03:00:00-00:00,7/12/2019,20,0,Hourly,RU,AS_CAISO_EXP,DAM,RU_CLR_PRC,39.67039,12
2019-07-13T05:00:00-00:00,2019-07-13T06:00:00-00:00,7/12/2019,23,0,Hourly,RU,AS_CAISO_EXP,DAM,RU_CLR_PRC,9.71661,12
2019-07-12T07:00:00-00:00,2019-07-12T08:00:00-00:00,7/12/2019,1,0,Hourly,RU,AS_CAISO_EXP,DAM,RU_CLR_PRC,2.85116,12
2019-07-12T13:00:00-00:00,2019-07-12T14:00:00-00:00,7/12/2019,7,0,Hourly,RU,AS_CAISO_EXP,DAM,RU_CLR_PRC,8,12
2019-07-12T21:00:00-00:00,2019-07-12T22:00:00-00:00,7/12/2019,15,0,Hourly,RU,AS_CAISO_EXP,DAM,RU_CLR_PRC,12,12
2019-07-12T22:00:00-00:00,2019-07-12T23:00:00-00:00,7/12/2019,16,0,Hourly,RU,AS_CAISO_EXP,DAM,RU_CLR_PRC,14.18298,12
2019-07-12T08:00:00-00:00,2019-07-12T09:00:00-00:00,7/12/2019,2,0,Hourly,RU,AS_CAISO_EXP,DAM,RU_CLR_PRC,1.51,12
2019-07-12T09:00:00-00:00,2019-07-12T10:00:00-00:00,7/12/2019,3,0,Hourly,RU,AS_CAISO_EXP,DAM,RU_CLR_PRC,1.27,12
2019-07-12T11:00:00-00:00,2019-07-12T12:00:00-00:00,7/12/2019,5,0,Hourly,RU,AS_CAISO_EXP,DAM,RU_CLR_PRC,1.33761,12
2019-07-12T14:00:00-00:00,2019-07-12T15:00:00-00:00,7/12/2019,8,0,Hourly,RU,AS_CAISO_EXP,DAM,RU_CLR_PRC,1.82,12
2019-07-12T16:00:00-00:00,2019-07-12T17:00:00-00:00,7/12/2019,10,0,Hourly,RU,AS_CAISO_EXP,DAM,RU_CLR_PRC,0.75193,12
2019-07-12T23:00:00-00:00,2019-07-13T00:00:00-00:00,7/12/2019,17,0,Hourly,RU,AS_CAISO_EXP,DAM,RU_CLR_PRC,11.32732,12
2019-07-13T00:00:00-00:00,2019-07-13T01:00:00-00:00,7/12/2019,18,0,Hourly,RU,AS_CAISO_EXP,DAM,RU_CLR_PRC,12.96981,12
2019-07-13T01:00:00-00:00,2019-07-13T02:00:00-00:00,7/12/2019,19,0,Hourly,RU,AS_CAISO_EXP,DAM,RU_CLR_PRC,14.80101,12
2019-07-13T03:00:00-00:00,2019-07-13T04:00:00-00:00,7/12/2019,21,0,Hourly,RU,AS_CAISO_EXP,DAM,RU_CLR_PRC,11.59316,12
2019-07-12T18:00:00-00:00,2019-07-12T19:00:00-00:00,7/12/2019,12,0,Hourly,RU,AS_CAISO_EXP,DAM,RU_CLR_PRC,1.96599,12
2019-07-13T04:00:00-00:00,2019-07-13T05:00:00-00:00,7/12/2019,22,0,Hourly,RU,AS_CAISO_EXP,DAM,RU_CLR_PRC,12.01,12
2019-07-12T20:00:00-00:00,2019-07-12T21:00:00-00:00,7/12/2019,14,0,Hourly,RU,AS_CAISO_EXP,DAM,RU_CLR_PRC,7,12
2019-07-13T08:00:00-00:00,2019-07-13T09:00:00-00:00,7/13/2019,2,0,Hourly,RU,AS_CAISO_EXP,DAM,RU_CLR_PRC,2.76,13
2019-07-14T06:00:00-00:00,2019-07-14T07:00:00-00:00,7/13/2019,24,0,Hourly,RU,AS_CAISO_EXP,DAM,RU_CLR_PRC,8.86818,13
2019-07-13T18:00:00-00:00,2019-07-13T19:00:00-00:00,7/13/2019,12,0,Hourly,RU,AS_CAISO_EXP,DAM,RU_CLR_PRC,2.4,13
2019-07-14T00:00:00-00:00,2019-07-14T01:00:00-00:00,7/13/2019,18,0,Hourly,RU,AS_CAISO_EXP,DAM,RU_CLR_PRC,12,13
2019-07-13T11:00:00-00:00,2019-07-13T12:00:00-00:00,7/13/2019,5,0,Hourly,RU,AS_CAISO_EXP,DAM,RU_CLR_PRC,2.93402,13
2019-07-13T16:00:00-00:00,2019-07-13T17:00:00-00:00,7/13/2019,10,0,Hourly,RU,AS_CAISO_EXP,DAM,RU_CLR_PRC,2.96565,13
2019-07-13T19:00:00-00:00,2019-07-13T20:00:00-00:00,7/13/2019,13,0,Hourly,RU,AS_CAISO_EXP,DAM,RU_CLR_PRC,3.75952,13
2019-07-13T23:00:00-00:00,2019-07-14T00:00:00-00:00,7/13/2019,17,0,Hourly,RU,AS_CAISO_EXP,DAM,RU_CLR_PRC,17.95971,13
2019-07-13T10:00:00-00:00,2019-07-13T11:00:00-00:00,7/13/2019,4,0,Hourly,RU,AS_CAISO_EXP,DAM,RU_CLR_PRC,1.8333,13
2019-07-14T01:00:00-00:00,2019-07-14T02:00:00-00:00,7/13/2019,19,0,Hourly,RU,AS_CAISO_EXP,DAM,RU_CLR_PRC,18.01,13
2019-07-13T22:00:00-00:00,2019-07-13T23:00:00-00:00,7/13/2019,16,0,Hourly,RU,AS_CAISO_EXP,DAM,RU_CLR_PRC,13.45128,13
2019-07-14T02:00:00-00:00,2019-07-14T03:00:00-00:00,7/13/2019,20,0,Hourly,RU,AS_CAISO_EXP,DAM,RU_CLR_PRC,48.59634,13
2019-07-14T04:00:00-00:00,2019-07-14T05:00:00-00:00,7/13/2019,22,0,Hourly,RU,AS_CAISO_EXP,DAM,RU_CLR_PRC,14.15934,13
2019-07-13T07:00:00-00:00,2019-07-13T08:00:00-00:00,7/13/2019,1,0,Hourly,RU,AS_CAISO_EXP,DAM,RU_CLR_PRC,5.30392,13
2019-07-13T12:00:00-00:00,2019-07-13T13:00:00-00:00,7/13/2019,6,0,Hourly,RU,AS_CAISO_EXP,DAM,RU_CLR_PRC,3.87486,13
2019-07-13T13:00:00-00:00,2019-07-13T14:00:00-00:00,7/13/2019,7,0,Hourly,RU,AS_CAISO_EXP,DAM,RU_CLR_PRC,2.4,13
2019-07-13T15:00:00-00:00,2019-07-13T16:00:00-00:00,7/13/2019,9,0,Hourly,RU,AS_CAISO_EXP,DAM,RU_CLR_PRC,2.39,13
2019-07-13T21:00:00-00:00,2019-07-13T22:00:00-00:00,7/13/2019,15,0,Hourly,RU,AS_CAISO_EXP,DAM,RU_CLR_PRC,11.06933,13
2019-07-14T03:00:00-00:00,2019-07-14T04:00:00-00:00,7/13/2019,21,0,Hourly,RU,AS_CAISO_EXP,DAM,RU_CLR_PRC,19.20754,13
2019-07-13T09:00:00-00:00,2019-07-13T10:00:00-00:00,7/13/2019,3,0,Hourly,RU,AS_CAISO_EXP,DAM,RU_CLR_PRC,2.4,13
2019-07-13T17:00:00-00:00,2019-07-13T18:00:00-00:00,7/13/2019,11,0,Hourly,RU,AS_CAISO_EXP,DAM,RU_CLR_PRC,3,13
2019-07-13T20:00:00-00:00,2019-07-13T21:00:00-00:00,7/13/2019,14,0,Hourly,RU,AS_CAISO_EXP,DAM,RU_CLR_PRC,6.3817,13
2019-07-14T05:00:00-00:00,2019-07-14T06:00:00-00:00,7/13/2019,23,0,Hourly,RU,AS_CAISO_EXP,DAM,RU_CLR_PRC,9.67949,13
2019-07-13T14:00:00-00:00,2019-07-13T15:00:00-00:00,7/13/2019,8,0,Hourly,RU,AS_CAISO_EXP,DAM,RU_CLR_PRC,1.17513,13
2019-07-14T11:00:00-00:00,2019-07-14T12:00:00-00:00,7/14/2019,5,0,Hourly,RU,AS_CAISO_EXP,DAM,RU_CLR_PRC,5.74044,14
2019-07-14T14:00:00-00:00,2019-07-14T15:00:00-00:00,7/14/2019,8,0,Hourly,RU,AS_CAISO_EXP,DAM,RU_CLR_PRC,5,14
2019-07-14T18:00:00-00:00,2019-07-14T19:00:00-00:00,7/14/2019,12,0,Hourly,RU,AS_CAISO_EXP,DAM,RU_CLR_PRC,2.29,14
2019-07-14T12:00:00-00:00,2019-07-14T13:00:00-00:00,7/14/2019,6,0,Hourly,RU,AS_CAISO_EXP,DAM,RU_CLR_PRC,5.95562,14
